db_question_ids,imported_in_current_db,grade,source_lesson,source_url,source_question_number,matched_lesson_id,matched_chapter,matched_lesson,match_score,risk_flags,correct_answer,text,choices
175,true,1,"Trắc nghiệm Bài 12: Bảng cộng, bảng trừ trong phạm vi 10",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-12-bang-cong-bang-tru-trong-pham-vi-10.jsp,1,18,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10",12. Phép trừ trong phạm vi 6,51,low_score|ambiguous_match,C,Em hãy chọn đáp án đúng nhất Kết quả của phép tính 5 – 1 là:,A. 6 | B. 5 | C. 4 | D. 2
176,true,1,"Trắc nghiệm Bài 12: Bảng cộng, bảng trừ trong phạm vi 10",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-12-bang-cong-bang-tru-trong-pham-vi-10.jsp,2,18,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10",12. Phép trừ trong phạm vi 6,51,low_score|ambiguous_match,D,Em hãy chọn đáp án đúng nhất Kết quả của phép tính 10 – 7 là:,A. 2 | B. 3 | C. 6 | D. 5
177,true,1,"Trắc nghiệm Bài 12: Bảng cộng, bảng trừ trong phạm vi 10",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-12-bang-cong-bang-tru-trong-pham-vi-10.jsp,3,18,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10",12. Phép trừ trong phạm vi 6,51,low_score|ambiguous_match,C,Em hãy chọn đáp án đúng nhất Số thích hợp điền vào ô trống là: 2 – 1 = 1 3 – 1 = 2 4 – 1 = 3 5 – 1 = 4 6 – 1 =,A. 0 | B. 6 | C. 5 | D. 7
178,true,1,"Trắc nghiệm Bài 12: Bảng cộng, bảng trừ trong phạm vi 10",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-12-bang-cong-bang-tru-trong-pham-vi-10.jsp,4,18,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10",12. Phép trừ trong phạm vi 6,51,low_score|ambiguous_match,A,Em hãy chọn đáp án đúng nhất Số thích hợp điền vào ô trống là: 4 – 3 = 1 5 – 3 = 2 6 – 3 = 3 7 – 3 = 4 8 – 3 = 5 9 – 3 =,A. 6 | B. 7 | C. 2 | D. 3
179,true,1,"Trắc nghiệm Bài 12: Bảng cộng, bảng trừ trong phạm vi 10",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-12-bang-cong-bang-tru-trong-pham-vi-10.jsp,1,18,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10",12. Phép trừ trong phạm vi 6,51,low_score|ambiguous_match,C,Em hãy chọn đáp án đúng nhất Kết quả của phép tính 3 – 2 là:,A. 2 | B. 0 | C. 1 | D. 5
180,true,1,"Trắc nghiệm Bài 12: Bảng cộng, bảng trừ trong phạm vi 10",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-12-bang-cong-bang-tru-trong-pham-vi-10.jsp,2,18,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10",12. Phép trừ trong phạm vi 6,51,low_score|ambiguous_match,A,Em hãy chọn đáp án đúng nhất Kết quả của phép tính 7 – 4 là:,A. 3 | B. 1 | C. 6 | D. 2
181,true,1,"Trắc nghiệm Bài 12: Bảng cộng, bảng trừ trong phạm vi 10",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-12-bang-cong-bang-tru-trong-pham-vi-10.jsp,3,18,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10",12. Phép trừ trong phạm vi 6,51,low_score|ambiguous_match,D,Em hãy chọn đáp án đúng nhất Phép trừ có kết quả bằng 5 là:,A. 6 – 2 | B. 5 – 1 | C. 10 – 4 | D. 10 – 5
182,true,1,"Trắc nghiệm Bài 12: Bảng cộng, bảng trừ trong phạm vi 10",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-12-bang-cong-bang-tru-trong-pham-vi-10.jsp,4,18,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10",12. Phép trừ trong phạm vi 6,51,low_score|ambiguous_match,A,Em hãy chọn đáp án đúng nhất Phép trừ có kết quả bằng 7 là:,A. 9 – 2 | B. 10 – 2 | C. 5 – 2 | D. 8 – 3
183,true,1,"Trắc nghiệm Bài 14: Khối lập phương, khối hộp chữ nhật",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-14-khoi-lap-phuong-khoi-hop-chu-nhat.jsp,5,16,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10","10. Khối hộp chữ nhật, khối lập phương",60,low_score,B,Khoanh vào đáp án đúng: Hình trên có số khối lập phương là:,A. 5 khối | B. 6 khối | C. 7 khối | D. 8 khối
184,true,1,"Trắc nghiệm Bài 14: Khối lập phương, khối hộp chữ nhật",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-14-khoi-lap-phuong-khoi-hop-chu-nhat.jsp,6,16,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10","10. Khối hộp chữ nhật, khối lập phương",60,low_score,B,Khoanh vào đáp án đúng: Chú ốc sên đang cõng trên mình hình khối nào?,A. Khối lập phương | B. Khối hộp chữ nhật
185,true,1,"Trắc nghiệm Bài 14: Khối lập phương, khối hộp chữ nhật",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-14-khoi-lap-phuong-khoi-hop-chu-nhat.jsp,7,16,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10","10. Khối hộp chữ nhật, khối lập phương",60,low_score,B,Hình thích hợp đặt vào dấu ? là hình khối nào?,A. Khối lập phương | B. Khối hộp chữ nhật
186,true,1,"Trắc nghiệm Bài 18: Ôn tập phép cộng, phép trừ trong phạm vi 10",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-18-on-tap-phep-cong-phep-tru-trong-pham-vi-10.jsp,1,14,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10",6. Phép cộng trong phạm vi 10,60,low_score|ambiguous_match,A,Em chọn đáp án đúng: Phép tính nào phù hợp với hình bên?,A. 1 + 4 = 5 | B. 2 + 2 = 4 | C. 4 – 1 = 4 | D. 4 – 2 = 2
187,true,1,"Trắc nghiệm Bài 18: Ôn tập phép cộng, phép trừ trong phạm vi 10",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-18-on-tap-phep-cong-phep-tru-trong-pham-vi-10.jsp,3,14,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10",6. Phép cộng trong phạm vi 10,60,low_score|ambiguous_match,C,Em khoanh vào đáp án đúng Số thích hợp điền vào hình tròn là:,A. 2 | B. 3 | C. 4 | D. 5
188,true,1,"Trắc nghiệm Bài 18: Ôn tập phép cộng, phép trừ trong phạm vi 10",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-18-on-tap-phep-cong-phep-tru-trong-pham-vi-10.jsp,4,14,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10",6. Phép cộng trong phạm vi 10,60,low_score|ambiguous_match,C,Em khoanh vào đáp án đúng Số thích hợp điền vào dấu chấm là:,A. 2 | B. 1 | C. 3 | D. 4
189,true,1,"Trắc nghiệm Bài 18: Ôn tập phép cộng, phép trừ trong phạm vi 10",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-18-on-tap-phep-cong-phep-tru-trong-pham-vi-10.jsp,5,14,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10",6. Phép cộng trong phạm vi 10,60,low_score|ambiguous_match,A,Em khoanh vào đáp án đúng: Số thích hợp điền vào hình tròn là:,A. 9 | B. 8 | C. 7 | D. 3
189,true,1,"Trắc nghiệm Bài 18: Ôn tập phép cộng, phép trừ trong phạm vi 10",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-18-on-tap-phep-cong-phep-tru-trong-pham-vi-10.jsp,1,14,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10",6. Phép cộng trong phạm vi 10,60,low_score|ambiguous_match,C,Em khoanh vào đáp án đúng: Số thích hợp điền vào hình tròn là:,A. 4 | B. 3 | C. 1 | D. 2
189,true,1,"Trắc nghiệm Bài 18: Ôn tập phép cộng, phép trừ trong phạm vi 10",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-18-on-tap-phep-cong-phep-tru-trong-pham-vi-10.jsp,2,14,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10",6. Phép cộng trong phạm vi 10,60,low_score|ambiguous_match,A,Em khoanh vào đáp án đúng: Số thích hợp điền vào hình tròn là:,A. 5 | B. 4 | C. 3 | D. 8
190,true,1,"Trắc nghiệm Bài 18: Ôn tập phép cộng, phép trừ trong phạm vi 10",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-18-on-tap-phep-cong-phep-tru-trong-pham-vi-10.jsp,3,14,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10",6. Phép cộng trong phạm vi 10,60,low_score|ambiguous_match,C,Em khoanh vào đáp án đúng: Số thích hợp điền vào chỗ chấm là:,A. 3 | B. 4 | C. 5 | D. 6
189,true,1,"Trắc nghiệm Bài 18: Ôn tập phép cộng, phép trừ trong phạm vi 10",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-18-on-tap-phep-cong-phep-tru-trong-pham-vi-10.jsp,4,14,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10",6. Phép cộng trong phạm vi 10,60,low_score|ambiguous_match,C,Em khoanh vào đáp án đúng: Số thích hợp điền vào hình tròn là:,A. 9 | B. 7 | C. 8 | D. 6
191,true,1,"Trắc nghiệm Bài 18: Ôn tập phép cộng, phép trừ trong phạm vi 10",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-18-on-tap-phep-cong-phep-tru-trong-pham-vi-10.jsp,5,14,"Chủ đề 2: Phép cộng, phép trừ trong phạm vi 10",6. Phép cộng trong phạm vi 10,60,low_score|ambiguous_match,A,Em khoanh vào đáp án đúng: Phép tính nào có kết quả như trong ảnh,A. 4 + 2 | B. 9 – 7 | C. 4 + 1 | D. 5 – 3
192,true,1,Trắc nghiệm Bài 23: Bảng các số từ 1 đến 100,https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-23-bang-cac-so-tu-1-den-100.jsp,1,22,Chủ đề 3: Các số trong phạm vi 100,1. Các số đến 100,46,low_score,C,Em hãy chọn đáp án đúng nhất Cách đọc số đúng là:,A. Một không | B. Mười không | C. Một trăm | D. Một không không
193,true,1,Trắc nghiệm Bài 23: Bảng các số từ 1 đến 100,https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-23-bang-cac-so-tu-1-den-100.jsp,2,22,Chủ đề 3: Các số trong phạm vi 100,1. Các số đến 100,46,low_score,C,Em hãy chọn đáp án đúng nhất Số 100 gồm:,A. 1 chục và 0 đơn vị | B. 100 chục | C. 10 chục và 0 đơn vị | D. 10 đơn vị và 1 chục
194,true,1,Trắc nghiệm Bài 23: Bảng các số từ 1 đến 100,https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-23-bang-cac-so-tu-1-den-100.jsp,3,22,Chủ đề 3: Các số trong phạm vi 100,1. Các số đến 100,46,low_score,B,Em hãy chọn đáp án đúng nhất Số bé nhất có hai chữ số giống nhau là:,A. 10 | B. 11 | C. 12 | D. 13
195,true,1,Trắc nghiệm Bài 23: Bảng các số từ 1 đến 100,https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-23-bang-cac-so-tu-1-den-100.jsp,4,22,Chủ đề 3: Các số trong phạm vi 100,1. Các số đến 100,46,low_score,B,Em hãy chọn đáp án đúng nhất Số bé nhất có hai chữ số là:,A. 12 | B. 10 | C. 20 | D. 30
196,true,1,Trắc nghiệm Bài 23: Bảng các số từ 1 đến 100,https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-23-bang-cac-so-tu-1-den-100.jsp,5,22,Chủ đề 3: Các số trong phạm vi 100,1. Các số đến 100,46,low_score,C,Em hãy chọn đáp án đúng nhất Số lớn nhất có hai chữ số là:,A. 98 | B. 97 | C. 100 | D. 99
197,true,1,Trắc nghiệm Bài 23: Bảng các số từ 1 đến 100,https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-23-bang-cac-so-tu-1-den-100.jsp,6,22,Chủ đề 3: Các số trong phạm vi 100,1. Các số đến 100,46,low_score,C,Em hãy chọn đáp án đúng nhất Số chẵn lớn nhất có hai chữ số là:,A. 94 | B. 96 | C. 98 | D. 100
198,true,1,Trắc nghiệm Bài 23: Bảng các số từ 1 đến 100,https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-23-bang-cac-so-tu-1-den-100.jsp,7,22,Chủ đề 3: Các số trong phạm vi 100,1. Các số đến 100,46,low_score,B,Em hãy chọn đáp án đúng nhất Số tròn chục lớn có hai chữ số là:,A. 99 | B. 90 | C. 98 | D. 97
199,true,1,Trắc nghiệm Bài 23: Bảng các số từ 1 đến 100,https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-23-bang-cac-so-tu-1-den-100.jsp,8,22,Chủ đề 3: Các số trong phạm vi 100,1. Các số đến 100,46,low_score,C,Em hãy chọn đáp án đúng nhất Từ 1 đến 100 có bao nhiêu số tròn chục?,A. 8 | B. 9 | C. 10 | D. 7
200,true,1,Trắc nghiệm Bài 23: Bảng các số từ 1 đến 100,https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-23-bang-cac-so-tu-1-den-100.jsp,9,22,Chủ đề 3: Các số trong phạm vi 100,1. Các số đến 100,46,low_score,D,Em hãy chọn đáp án đúng nhất Từ 1 đến 100 có bao nhiêu số có hai chữ số giống nhau?,A. 6 | B. 7 | C. 8 | D. 9
201,true,1,Trắc nghiệm Bài 23: Bảng các số từ 1 đến 100,https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-23-bang-cac-so-tu-1-den-100.jsp,10,22,Chủ đề 3: Các số trong phạm vi 100,1. Các số đến 100,46,low_score,A,Em hãy chọn đáp án đúng nhất Số thích hợp điền vào ô trống là: 34 35 36 37 38 39 41 42 43,A. 40 | B. 50 | C. 60 | D. 70
202,true,1,"Trắc nghiệm Bài 25: Dài hơn, ngắn hơn",https://vietjack.com/toan-1-ket-noi/trac-nghiem-bai-25-dai-hon-ngan-hon.jsp,2,28,Chủ đề 3: Các số trong phạm vi 100,"9. Dài hơn, ngắn hơn",60,low_score,A,"Đúng ghi Đ , sai ghi S",A. Cây cọ vẽ dài hơn cái thìa ……….. | B. Cái thìa dài bằng cây bút bi …………. | C. Cây bút bi dài hơn cây cọ vẽ …………..
203,true,2,"Trắc nghiệm Ôn tập về phép cộng, phép trừ (không nhớ) trong phạm vi 100",https://vietjack.com/toan-2-canh-dieu/trac-nghiem-on-tap-phep-cong-phep-tru-khong-nho-trong-pham-vi-100.jsp,1,52,"CHƯƠNG 2: PHÉP CỘNG, PHÉP TRỪ (CÓ NHỚ) TRONG PHẠM VI 100",1. Phép cộng (có nhớ) trong phạm vi 100,53,low_score|ambiguous_match,A,Con hãy chọn đáp án đúng nhất Tính: 10 + 3 = ?,A. 13 | B. 30 | C. 31 | D. 103
204,true,2,"Trắc nghiệm Ôn tập về phép cộng, phép trừ (không nhớ) trong phạm vi 100",https://vietjack.com/toan-2-canh-dieu/trac-nghiem-on-tap-phep-cong-phep-tru-khong-nho-trong-pham-vi-100.jsp,8,52,"CHƯƠNG 2: PHÉP CỘNG, PHÉP TRỪ (CÓ NHỚ) TRONG PHẠM VI 100",1. Phép cộng (có nhớ) trong phạm vi 100,53,low_score|ambiguous_match,D,Con hãy chọn đáp án đúng nhất Các số điền vào ô có dấu “?” từ trái sang phải lần lượt là:,A. 20; 60; 75 | B. 53; 13; 28 | C. 80; 55; 40 | D. 80; 40; 55
205,true,2,"Trắc nghiệm Ôn tập về phép cộng, phép trừ (không nhớ) trong phạm vi 100",https://vietjack.com/toan-2-canh-dieu/trac-nghiem-on-tap-phep-cong-phep-tru-khong-nho-trong-pham-vi-100.jsp,11,52,"CHƯƠNG 2: PHÉP CỘNG, PHÉP TRỪ (CÓ NHỚ) TRONG PHẠM VI 100",1. Phép cộng (có nhớ) trong phạm vi 100,53,low_score|ambiguous_match,A,Con hãy chọn đáp án đúng nhất Chọn dấu thích hợp để điền vào chỗ chấm: 35 + 51 … 96 – 14,A. > | B. < | C. =
206,true,2,"Trắc nghiệm Ôn tập về phép cộng, phép trừ (không nhớ) trong phạm vi 100",https://vietjack.com/toan-2-canh-dieu/trac-nghiem-on-tap-phep-cong-phep-tru-khong-nho-trong-pham-vi-100.jsp,12,52,"CHƯƠNG 2: PHÉP CỘNG, PHÉP TRỪ (CÓ NHỚ) TRONG PHẠM VI 100",1. Phép cộng (có nhớ) trong phạm vi 100,53,low_score|ambiguous_match,C,Con hãy chọn đáp án đúng nhất Tính: 76 – 56 + 27,A. 27 | B. 37 | C. 47 | D. 57
207,true,2,"Trắc nghiệm Ôn tập về phép cộng, phép trừ (không nhớ) trong phạm vi 100",https://vietjack.com/toan-2-canh-dieu/trac-nghiem-on-tap-phep-cong-phep-tru-khong-nho-trong-pham-vi-100.jsp,13,52,"CHƯƠNG 2: PHÉP CỘNG, PHÉP TRỪ (CÓ NHỚ) TRONG PHẠM VI 100",1. Phép cộng (có nhớ) trong phạm vi 100,53,low_score|ambiguous_match,B,"Con hãy chọn đáp án đúng nhất Lớp 2A trồng được 35 cây, lớp 2B trồng được 41 cây. Hỏi hai lớp trồng được tất cả bao nhiêu cây?",A. 75 cây | B. 76 cây | C. 77 cây | D. 78 cây
231,true,2,Trắc nghiệm Phép cộng (có nhớ) trong phạm vi 20,https://vietjack.com/toan-2-canh-dieu/trac-nghiem-phep-cong-co-nho-trong-pham-vi-20.jsp,6,44,"CHƯƠNG 1: ÔN TẬP LỚP 1 PHÉP CỘNG, PHÉP TRỪ (CÓ NHỚ) TRONG PHẠM VI 20",9. Phép cộng (có nhớ) trong phạm vi 20,92,ambiguous_match,A,Con hãy chọn đáp án đúng nhất Chọn dấu thích hợp để điền vào chỗ trống. 9 + 8 ... 15,A. > | B. < | C. =
232,true,2,Trắc nghiệm Phép cộng (có nhớ) trong phạm vi 20,https://vietjack.com/toan-2-canh-dieu/trac-nghiem-phep-cong-co-nho-trong-pham-vi-20.jsp,9,44,"CHƯƠNG 1: ÔN TẬP LỚP 1 PHÉP CỘNG, PHÉP TRỪ (CÓ NHỚ) TRONG PHẠM VI 20",9. Phép cộng (có nhớ) trong phạm vi 20,92,ambiguous_match,D,Con hãy chọn đáp án đúng nhất Tính: 9 + 5 + 3.,A. 14 | B. 15 | C. 16 | D. 17
233,true,2,Trắc nghiệm Phép cộng (có nhớ) trong phạm vi 20,https://vietjack.com/toan-2-canh-dieu/trac-nghiem-phep-cong-co-nho-trong-pham-vi-20.jsp,10,44,"CHƯƠNG 1: ÔN TẬP LỚP 1 PHÉP CỘNG, PHÉP TRỪ (CÓ NHỚ) TRONG PHẠM VI 20",9. Phép cộng (có nhớ) trong phạm vi 20,92,ambiguous_match,C,Con hãy chọn đáp án đúng nhất Tính: 7 + 6 + 5.,A. 16 | B. 17 | C. 18 | D. 19
234,true,2,Trắc nghiệm Phép cộng (có nhớ) trong phạm vi 20,https://vietjack.com/toan-2-canh-dieu/trac-nghiem-phep-cong-co-nho-trong-pham-vi-20.jsp,13,44,"CHƯƠNG 1: ÔN TẬP LỚP 1 PHÉP CỘNG, PHÉP TRỪ (CÓ NHỚ) TRONG PHẠM VI 20",9. Phép cộng (có nhớ) trong phạm vi 20,92,ambiguous_match,C,Con hãy chọn đáp án đúng nhất Trong sân có 8 con gà và 7 con vịt. Hỏi trong sân có tất cả bao nhiêu con gà và vịt?,A. 13 con | B. 14 con | C. 15 con | D. 16 con
238,true,2,Trắc nghiệm Phép trừ (có nhớ) trong phạm vi 20,https://vietjack.com/toan-2-canh-dieu/trac-nghiem-phep-tru-co-nho-trong-pham-vi-20.jsp,6,40,"CHƯƠNG 1: ÔN TẬP LỚP 1 PHÉP CỘNG, PHÉP TRỪ (CÓ NHỚ) TRONG PHẠM VI 20","3. Tia số. Số liền trước, số liền sau",92,ambiguous_match,C,Con hãy chọn đáp án đúng nhất Chọn dấu thích hợp để điền vào chỗ trống. 12 – 3 ... 9,A. > | B. < | C. =
239,true,2,Trắc nghiệm Phép trừ (có nhớ) trong phạm vi 20,https://vietjack.com/toan-2-canh-dieu/trac-nghiem-phep-tru-co-nho-trong-pham-vi-20.jsp,9,40,"CHƯƠNG 1: ÔN TẬP LỚP 1 PHÉP CỘNG, PHÉP TRỪ (CÓ NHỚ) TRONG PHẠM VI 20","3. Tia số. Số liền trước, số liền sau",92,ambiguous_match,C,Con hãy chọn đáp án đúng nhất Trái tim nào ghi phép tính nào có kết quả lớn nhất?,A. Trái tim màu xanh da trời | B. Trái tim màu vàng | C. Trái tim màu xanh lá cây | D. Trái tim màu hồng
240,true,2,Trắc nghiệm Phép trừ (có nhớ) trong phạm vi 20,https://vietjack.com/toan-2-canh-dieu/trac-nghiem-phep-tru-co-nho-trong-pham-vi-20.jsp,13,40,"CHƯƠNG 1: ÔN TẬP LỚP 1 PHÉP CỘNG, PHÉP TRỪ (CÓ NHỚ) TRONG PHẠM VI 20","3. Tia số. Số liền trước, số liền sau",92,ambiguous_match,D,Con hãy chọn đáp án đúng nhất Cô Lan có 11 quả trứng gà. Cô dùng 3 quả để làm bánh. Hỏi cô Lan còn lại bao nhiêu quả trứng gà?,A. 14 quả | B. 10 quả | C. 9 quả | D. 8 quả
248,true,2,"Trắc nghiệm Bài toán liên quan đến phép cộng, phép trừ",https://vietjack.com/toan-2-canh-dieu/trac-nghiem-bai-toan-lien-quan-den-phep-cong-phep-tru.jsp,4,50,"CHƯƠNG 1: ÔN TẬP LỚP 1 PHÉP CỘNG, PHÉP TRỪ (CÓ NHỚ) TRONG PHẠM VI 20","22. Bài toán liên quan đến phép cộng, phép trừ",92,ambiguous_match,C,"Con hãy chọn đáp án đúng nhất Trên khay có 7 quả trứng, mẹ cho thêm 3 quả trứng vào khay. Hỏi trên khay có tất cả bao nhiêu quả trứng?",A. 4 quả | B. 8 quả | C. 10 quả | D. 12 quả
249,true,2,"Trắc nghiệm Bài toán liên quan đến phép cộng, phép trừ",https://vietjack.com/toan-2-canh-dieu/trac-nghiem-bai-toan-lien-quan-den-phep-cong-phep-tru.jsp,13,50,"CHƯƠNG 1: ÔN TẬP LỚP 1 PHÉP CỘNG, PHÉP TRỪ (CÓ NHỚ) TRONG PHẠM VI 20","22. Bài toán liên quan đến phép cộng, phép trừ",92,ambiguous_match,D,"Con hãy chọn đáp án đúng nhất Trên bờ đang có số con vịt là số chẵn lớn nhất có một chữ số, sau đó có 6 con vịt ở dưới ao lên bờ. Hỏi lúc này ở trên bờ có bao nhiêu con vịt?",A. 8 con vịt | B. 10 con vịt | C. 12 con vịt | D. 14 con vịt
250,true,2,Trắc nghiệm Phép cộng (có nhớ) trong phạm vi 100,https://vietjack.com/toan-2-canh-dieu/trac-nghiem-phep-cong-co-nho-trong-pham-vi-100.jsp,2,52,"CHƯƠNG 2: PHÉP CỘNG, PHÉP TRỪ (CÓ NHỚ) TRONG PHẠM VI 100",1. Phép cộng (có nhớ) trong phạm vi 100,92,ambiguous_match,B,Con hãy chọn đáp án đúng nhất Tính: 67 + 27.,A. 93 | B. 94 | C. 95 | D. 96
251,true,2,Trắc nghiệm Phép cộng (có nhớ) trong phạm vi 100,https://vietjack.com/toan-2-canh-dieu/trac-nghiem-phep-cong-co-nho-trong-pham-vi-100.jsp,7,52,"CHƯƠNG 2: PHÉP CỘNG, PHÉP TRỪ (CÓ NHỚ) TRONG PHẠM VI 100",1. Phép cộng (có nhớ) trong phạm vi 100,92,ambiguous_match,C,Con hãy chọn đáp án đúng nhất Chọn dấu thích hợp để điền vào chỗ trống. 57 + 14 ... 71,A. > | B. < | C. =
252,true,2,Trắc nghiệm Phép cộng (có nhớ) trong phạm vi 100,https://vietjack.com/toan-2-canh-dieu/trac-nghiem-phep-cong-co-nho-trong-pham-vi-100.jsp,9,52,"CHƯƠNG 2: PHÉP CỘNG, PHÉP TRỪ (CÓ NHỚ) TRONG PHẠM VI 100",1. Phép cộng (có nhớ) trong phạm vi 100,92,ambiguous_match,A,"Con hãy chọn những đáp án đúng (Được chọn nhiều đáp án) Trong các phép tính sau, phép tính nào có kết quả lớn hơn 70 ?",A. 44 + 28 | B. 27 + 39 | C. 36 + 34 | D. 36 + 45
